PARTIDO_CI,ID_ENTIDAD,ID_DISTRITO_FEDERAL,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
PT,10,004,Alfonso Primitivo Ríos Vázquez,Jesús Leyva Medrano
MC,10,004,María Martha Palencia Núñez,Andrea Dorador Sarmiento
MORENA,10,004,Alfonso Primitivo Ríos Vázquez,Jesús Leyva Medrano
PAN-PRI-PRD,10,004,Silvia Patricia Jiménez Delgado,Margarita Sofía Durán Rodarte
PAN-PRI,10,004,Silvia Patricia Jiménez Delgado,Margarita Sofía Durán Rodarte
PAN-PRD,10,004,Silvia Patricia Jiménez Delgado,Margarita Sofía Durán Rodarte
PRI-PRD,10,004,Silvia Patricia Jiménez Delgado,Margarita Sofía Durán Rodarte
PVEM_PT_MORENA,10,004,Alfonso Primitivo Ríos Vázquez,Jesús Leyva Medrano
PVEM_PT,10,004,Alfonso Primitivo Ríos Vázquez,Jesús Leyva Medrano
PVEM_MORENA,10,004,Alfonso Primitivo Ríos Vázquez,Jesús Leyva Medrano
PT_MORENA,10,004,Alfonso Primitivo Ríos Vázquez,Jesús Leyva Medrano
PAN,11,001,Luis Gerardo Sánchez Sánchez,Monserrat Banda Arteaga
PRI,11,001,Luis Gerardo Sánchez Sánchez,Monserrat Banda Arteaga
PRD,11,001,Luis Gerardo Sánchez Sánchez,Monserrat Banda Arteaga
PVEM,11,001,María del Carmen Soria Narváez,Bibiana López Anzo
PT,11,001,María del Carmen Soria Narváez,Bibiana López Anzo
MC,11,001,José Guillermo Azanza Liera,Luis Noé Pacheco Aguado
MORENA,11,001,María del Carmen Soria Narváez,Bibiana López Anzo
PAN-PRI-PRD,11,001,Luis Gerardo Sánchez Sánchez,Monserrat Banda Arteaga
PAN-PRI,11,001,Luis Gerardo Sánchez Sánchez,Monserrat Banda Arteaga
PAN-PRD,11,001,Luis Gerardo Sánchez Sánchez,Monserrat Banda Arteaga
PRI-PRD,11,001,Luis Gerardo Sánchez Sánchez,Monserrat Banda Arteaga
PVEM_PT_MORENA,11,001,María del Carmen Soria Narváez,Bibiana López Anzo
PVEM_PT,11,001,María del Carmen Soria Narváez,Bibiana López Anzo
PVEM_MORENA,11,001,María del Carmen Soria Narváez,Bibiana López Anzo
PT_MORENA,11,001,María del Carmen Soria Narváez,Bibiana López Anzo
PAN,11,002,Ricardo Villarreal García,José Manuel Martínez Rubio
PRI,11,002,Ricardo Villarreal García,José Manuel Martínez Rubio
PRD,11,002,Ricardo Villarreal García,José Manuel Martínez Rubio
PVEM,11,002,Alma Rosa de la Vega Vargas,Paola Pamela Laguna Pérez
PT,11,002,Alma Rosa de la Vega Vargas,Paola Pamela Laguna Pérez
MC,11,002,Daniel Michel Rodríguez Mora,Tomás Mata Díaz
MORENA,11,002,Alma Rosa de la Vega Vargas,Paola Pamela Laguna Pérez
PAN-PRI-PRD,11,002,Ricardo Villarreal García,José Manuel Martínez Rubio
PAN-PRI,11,002,Ricardo Villarreal García,José Manuel Martínez Rubio
PAN-PRD,11,002,Ricardo Villarreal García,José Manuel Martínez Rubio
PRI-PRD,11,002,Ricardo Villarreal García,José Manuel Martínez Rubio
PVEM_PT_MORENA,11,002,Alma Rosa de la Vega Vargas,Paola Pamela Laguna Pérez
PVEM_PT,11,002,Alma Rosa de la Vega Vargas,Paola Pamela Laguna Pérez
PVEM_MORENA,11,002,Alma Rosa de la Vega Vargas,Paola Pamela Laguna Pérez
PT_MORENA,11,002,Alma Rosa de la Vega Vargas,Paola Pamela Laguna Pérez
PAN,11,003,Fernando Torres Graciano,Brain Maurilio Hernández García
PRI,11,003,Fernando Torres Graciano,Brain Maurilio Hernández García
PRD,11,003,Fernando Torres Graciano,Brain Maurilio Hernández García
PVEM,11,003,Martha Verónica Velasquez Castro,Judith González Nañez
PT,11,003,Martha Verónica Velasquez Castro,Judith González Nañez
MC,11,003,Jorge Marcelino Trejo Ortiz,Diego Israel Contreras Mena
MORENA,11,003,Martha Verónica Velasquez Castro,Judith González Nañez
PAN-PRI-PRD,11,003,Fernando Torres Graciano,Brain Maurilio Hernández García
PAN-PRI,11,003,Fernando Torres Graciano,Brain Maurilio Hernández García
PAN-PRD,11,003,Fernando Torres Graciano,Brain Maurilio Hernández García
PRI-PRD,11,003,Fernando Torres Graciano,Brain Maurilio Hernández García
PVEM_PT_MORENA,11,003,Martha Verónica Velasquez Castro,Judith González Nañez
PVEM_PT,11,003,Martha Verónica Velasquez Castro,Judith González Nañez
PVEM_MORENA,11,003,Martha Verónica Velasquez Castro,Judith González Nañez
PT_MORENA,11,003,Martha Verónica Velasquez Castro,Judith González Nañez
PAN,11,004,Cecilia Pöhls Covarrubias,María Esther Negrete González
PRI,11,004,Itzel Ballesteros Villagómez,Perla Berenice Granados Prado
PRD,11,004,Guillermo Acosta García,Jesús Daniel Saucedo García
PVEM,11,004,Francisco Javier Estrada Domínguez,Jesús Martín Moreno Martínez
PT,11,004,Francisco Javier Estrada Domínguez,Jesús Martín Moreno Martínez
MC,11,004,Francisco Gerardo Rivera Villanueva,Daniel Iván Carbajo Amézquita
MORENA,11,004,Francisco Javier Estrada Domínguez,Jesús Martín Moreno Martínez
PVEM_PT_MORENA,11,004,Francisco Javier Estrada Domínguez,Jesús Martín Moreno Martínez
PVEM_PT,11,004,Francisco Javier Estrada Domínguez,Jesús Martín Moreno Martínez
PVEM_MORENA,11,004,Francisco Javier Estrada Domínguez,Jesús Martín Moreno Martínez
PT_MORENA,11,004,Francisco Javier Estrada Domínguez,Jesús Martín Moreno Martínez
PAN,11,005,Éctor Jaime Ramírez Barba,Gabriel Villagrána García
PRI,11,005,Éctor Jaime Ramírez Barba,Gabriel Villagrána García
PRD,11,005,Éctor Jaime Ramírez Barba,Gabriel Villagrána García
PVEM,11,005,Ana Luz López Guerrero,Bertha Ángelica Hernández López
PT,11,005,Ana Luz López Guerrero,Bertha Ángelica Hernández López
MC,11,005,Samantha Salas Solís,Rebeca Rosalinda Solís González
MORENA,11,005,Ana Luz López Guerrero,Bertha Ángelica Hernández López
PAN-PRI-PRD,11,005,Éctor Jaime Ramírez Barba,Gabriel Villagrána García
PAN-PRI,11,005,Éctor Jaime Ramírez Barba,Gabriel Villagrána García
PAN-PRD,11,005,Éctor Jaime Ramírez Barba,Gabriel Villagrána García
PRI-PRD,11,005,Éctor Jaime Ramírez Barba,Gabriel Villagrána García
PVEM_PT_MORENA,11,005,Ana Luz López Guerrero,Bertha Ángelica Hernández López
PVEM_PT,11,005,Ana Luz López Guerrero,Bertha Ángelica Hernández López
PVEM_MORENA,11,005,Ana Luz López Guerrero,Bertha Ángelica Hernández López
PT_MORENA,11,005,Ana Luz López Guerrero,Bertha Ángelica Hernández López
PAN,11,006,Laura Cristina Márquez Alcala,María Abigail Ortiz Hernández
PRI,11,006,José de Jesús Vázquez Trujillo,Joel Villanueva Martínez
PRD,11,006,Lucero Jazmín Corona León,Mónica Dolores Rivera Barraza
PVEM,11,006,María del Carmen Cuérvo Fernández,Víctoria Martínez Alba
PT,11,006,María del Carmen Cuérvo Fernández,Víctoria Martínez Alba
MC,11,006,Priscila Dávalos Montes de Oca,Martha Andrea Zamora Mares
MORENA,11,006,María del Carmen Cuérvo Fernández,Víctoria Martínez Alba
PVEM_PT_MORENA,11,006,María del Carmen Cuérvo Fernández,Víctoria Martínez Alba
PVEM_PT,11,006,María del Carmen Cuérvo Fernández,Víctoria Martínez Alba
PVEM_MORENA,11,006,María del Carmen Cuérvo Fernández,Víctoria Martínez Alba
PT_MORENA,11,006,María del Carmen Cuérvo Fernández,Víctoria Martínez Alba
PAN,11,007,Diana Estefanía Gutiérrez Valtierra,Selene Anahí Ruíz Ortega
PRI,11,007,Diana Estefanía Gutiérrez Valtierra,Selene Anahí Ruíz Ortega
PRD,11,007,Diana Estefanía Gutiérrez Valtierra,Selene Anahí Ruíz Ortega
PVEM,11,007,Guadalupe Hernández León,Mary José Samantha Serna Torres
PT,11,007,Guadalupe Hernández León,Mary José Samantha Serna Torres
MC,11,007,Hilario Pérez Ortiz,Carmen Michelle Juárez Sánchez
MORENA,11,007,Guadalupe Hernández León,Mary José Samantha Serna Torres
PAN-PRI-PRD,11,007,Diana Estefanía Gutiérrez Valtierra,Selene Anahí Ruíz Ortega
PAN-PRI,11,007,Diana Estefanía Gutiérrez Valtierra,Selene Anahí Ruíz Ortega
PAN-PRD,11,007,Diana Estefanía Gutiérrez Valtierra,Selene Anahí Ruíz Ortega
PRI-PRD,11,007,Diana Estefanía Gutiérrez Valtierra,Selene Anahí Ruíz Ortega
PVEM_PT_MORENA,11,007,Guadalupe Hernández León,Mary José Samantha Serna Torres
PVEM_PT,11,007,Guadalupe Hernández León,Mary José Samantha Serna Torres
PVEM_MORENA,11,007,Guadalupe Hernández León,Mary José Samantha Serna Torres
PT_MORENA,11,007,Guadalupe Hernández León,Mary José Samantha Serna Torres
PAN,11,008,Isidoro Bazaldúa Lugo,David Cristobal Cano Hernández
PRI,11,008,Isidoro Bazaldúa Lugo,David Cristobal Cano Hernández
PRD,11,008,Isidoro Bazaldúa Lugo,David Cristobal Cano Hernández
PVEM,11,008,Ernesto Alejandro Prieto Gallardo,Jesús Serrano Cantador
PT,11,008,Ernesto Alejandro Prieto Gallardo,Jesús Serrano Cantador
MC,11,008,María de Lourdes Magallanes Ascencio,Marisela Morales
MORENA,11,008,Ernesto Alejandro Prieto Gallardo,Jesús Serrano Cantador
PAN-PRI-PRD,11,008,Isidoro Bazaldúa Lugo,David Cristobal Cano Hernández
PAN-PRI,11,008,Isidoro Bazaldúa Lugo,David Cristobal Cano Hernández
PAN-PRD,11,008,Isidoro Bazaldúa Lugo,David Cristobal Cano Hernández
PRI-PRD,11,008,Isidoro Bazaldúa Lugo,David Cristobal Cano Hernández
PVEM_PT_MORENA,11,008,Ernesto Alejandro Prieto Gallardo,Jesús Serrano Cantador
PVEM_PT,11,008,Ernesto Alejandro Prieto Gallardo,Jesús Serrano Cantador
PVEM_MORENA,11,008,Ernesto Alejandro Prieto Gallardo,Jesús Serrano Cantador
PT_MORENA,11,008,Ernesto Alejandro Prieto Gallardo,Jesús Serrano Cantador
PAN,11,009,Diego Ángel Rodríguez Barroso,José Ricardo Ortiz Gutiérrez
PRI,11,009,Diego Ángel Rodríguez Barroso,José Ricardo Ortiz Gutiérrez
PRD,11,009,Diego Ángel Rodríguez Barroso,José Ricardo Ortiz Gutiérrez
PVEM,11,009,Ricardo Ramírez Nieto,José Pilar Gutiérrez Miranda
PT,11,009,Ricardo Ramírez Nieto,José Pilar Gutiérrez Miranda
MC,11,009,Gabriel Alfonso Villegas Gómez,Rafael Sánchez Stevenson
MORENA,11,009,Ricardo Ramírez Nieto,José Pilar Gutiérrez Miranda
PAN-PRI-PRD,11,009,Diego Ángel Rodríguez Barroso,José Ricardo Ortiz Gutiérrez
PAN-PRI,11,009,Diego Ángel Rodríguez Barroso,José Ricardo Ortiz Gutiérrez
PAN-PRD,11,009,Diego Ángel Rodríguez Barroso,José Ricardo Ortiz Gutiérrez
PRI-PRD,11,009,Diego Ángel Rodríguez Barroso,José Ricardo Ortiz Gutiérrez
PVEM_PT_MORENA,11,009,Ricardo Ramírez Nieto,José Pilar Gutiérrez Miranda
PVEM_PT,11,009,Ricardo Ramírez Nieto,José Pilar Gutiérrez Miranda
PVEM_MORENA,11,009,Ricardo Ramírez Nieto,José Pilar Gutiérrez Miranda
PT_MORENA,11,009,Ricardo Ramírez Nieto,José Pilar Gutiérrez Miranda
PAN,11,010,Gwendolyne Martínez Torres,Ma.Cristina Herrera Ramírez
PRI,11,010,Gwendolyne Martínez Torres,Ma.Cristina Herrera Ramírez
PRD,11,010,Gwendolyne Martínez Torres,Ma.Cristina Herrera Ramírez
PVEM,11,010,Alejandro Calderón Díaz,Jaime Aarón Guzmán Pantoja
PT,11,010,Alejandro Calderón Díaz,Jaime Aarón Guzmán Pantoja
MC,11,010,Alda Antonieta Pacheco Juárez,Katia Saavedra Vera
MORENA,11,010,Alejandro Calderón Díaz,Jaime Aarón Guzmán Pantoja
PAN-PRI-PRD,11,010,Gwendolyne Martínez Torres,Ma.Cristina Herrera Ramírez
PAN-PRI,11,010,Gwendolyne Martínez Torres,Ma.Cristina Herrera Ramírez
PAN-PRD,11,010,Gwendolyne Martínez Torres,Ma.Cristina Herrera Ramírez
PRI-PRD,11,010,Gwendolyne Martínez Torres,Ma.Cristina Herrera Ramírez
PVEM_PT_MORENA,11,010,Alejandro Calderón Díaz,Jaime Aarón Guzmán Pantoja
PVEM_PT,11,010,Alejandro Calderón Díaz,Jaime Aarón Guzmán Pantoja
PVEM_MORENA,11,010,Alejandro Calderón Díaz,Jaime Aarón Guzmán Pantoja
PT_MORENA,11,010,Alejandro Calderón Díaz,Jaime Aarón Guzmán Pantoja
PAN,11,011,Miguel Ángel Salim Alle,Juan Antonio Guzmán Acosta
PRI,11,011,Denny Giovani Méndez Pérez,Ulises González Huerta
PRD,11,011,Víctor Oliva Pérez,Leobardo González Lozano
PVEM,11,011,Enrique Alba Martínez,Víctor Manuel Delgado Moreno
PT,11,011,Enrique Alba Martínez,Víctor Manuel Delgado Moreno
MC,11,011,Daniel Salas Ocampo,Fernando Daniel Cifuentes Luévano
MORENA,11,011,Enrique Alba Martínez,Víctor Manuel Delgado Moreno
PVEM_PT_MORENA,11,011,Enrique Alba Martínez,Víctor Manuel Delgado Moreno
PVEM_PT,11,011,Enrique Alba Martínez,Víctor Manuel Delgado Moreno
PVEM_MORENA,11,011,Enrique Alba Martínez,Víctor Manuel Delgado Moreno
PT_MORENA,11,011,Enrique Alba Martínez,Víctor Manuel Delgado Moreno
PAN,11,012,Sarai Núñez Cerón,Virginia Irlanda Arellano Beltrán
PRI,11,012,Sarai Núñez Cerón,Virginia Irlanda Arellano Beltrán
PRD,11,012,Sarai Núñez Cerón,Virginia Irlanda Arellano Beltrán
PVEM,11,012,María Magdalena Rosales Cruz,Ymelda Lara Trejo
PT,11,012,María Magdalena Rosales Cruz,Ymelda Lara Trejo
MC,11,012,Jessica Núñez Álvarez,Lizeth Yasú Tamayo Cuellar
MORENA,11,012,María Magdalena Rosales Cruz,Ymelda Lara Trejo
PAN-PRI-PRD,11,012,Sarai Núñez Cerón,Virginia Irlanda Arellano Beltrán
PAN-PRI,11,012,Sarai Núñez Cerón,Virginia Irlanda Arellano Beltrán
PAN-PRD,11,012,Sarai Núñez Cerón,Virginia Irlanda Arellano Beltrán
PRI-PRD,11,012,Sarai Núñez Cerón,Virginia Irlanda Arellano Beltrán
PVEM_PT_MORENA,11,012,María Magdalena Rosales Cruz,Ymelda Lara Trejo
PVEM_PT,11,012,María Magdalena Rosales Cruz,Ymelda Lara Trejo
PVEM_MORENA,11,012,María Magdalena Rosales Cruz,Ymelda Lara Trejo
PT_MORENA,11,012,María Magdalena Rosales Cruz,Ymelda Lara Trejo
PAN,11,013,Diana Paredes Araiza,María Cristina Hernández Rodríguez
PRI,11,013,Diana Paredes Araiza,María Cristina Hernández Rodríguez
PRD,11,013,Diana Paredes Araiza,María Cristina Hernández Rodríguez
PVEM,11,013,Lucero Higareda Segura,Ivonne Nayeli Cabrera Ramírez
PT,11,013,Lucero Higareda Segura,Ivonne Nayeli Cabrera Ramírez
MC,11,013,Mayra Teresa Hernández Martínez,Leticia Mejía Duarte
MORENA,11,013,Lucero Higareda Segura,Ivonne Nayeli Cabrera Ramírez
PAN-PRI-PRD,11,013,Diana Paredes Araiza,María Cristina Hernández Rodríguez
PAN-PRI,11,013,Diana Paredes Araiza,María Cristina Hernández Rodríguez
PAN-PRD,11,013,Diana Paredes Araiza,María Cristina Hernández Rodríguez
PRI-PRD,11,013,Diana Paredes Araiza,María Cristina Hernández Rodríguez
PVEM_PT_MORENA,11,013,Lucero Higareda Segura,Ivonne Nayeli Cabrera Ramírez
PVEM_PT,11,013,Lucero Higareda Segura,Ivonne Nayeli Cabrera Ramírez
PVEM_MORENA,11,013,Lucero Higareda Segura,Ivonne Nayeli Cabrera Ramírez
PT_MORENA,11,013,Lucero Higareda Segura,Ivonne Nayeli Cabrera Ramírez
PAN,11,014,Esther Mandujano Tinajero,Biviana Ramírez Zárate
PRI,11,014,Esther Mandujano Tinajero,Biviana Ramírez Zárate
PRD,11,014,Esther Mandujano Tinajero,Biviana Ramírez Zárate
PVEM,11,014,Juana Acosta Trujillo,Miriam Fabiola Marmolejo López
PT,11,014,Juana Acosta Trujillo,Miriam Fabiola Marmolejo López
MC,11,014,Miryam Karina Durán Serrano,María Carmen Malagón Vega
MORENA,11,014,Juana Acosta Trujillo,Miriam Fabiola Marmolejo López
PAN-PRI-PRD,11,014,Esther Mandujano Tinajero,Biviana Ramírez Zárate
PAN-PRI,11,014,Esther Mandujano Tinajero,Biviana Ramírez Zárate
PAN-PRD,11,014,Esther Mandujano Tinajero,Biviana Ramírez Zárate
PRI-PRD,11,014,Esther Mandujano Tinajero,Biviana Ramírez Zárate
PVEM_PT_MORENA,11,014,Juana Acosta Trujillo,Miriam Fabiola Marmolejo López
PVEM_PT,11,014,Juana Acosta Trujillo,Miriam Fabiola Marmolejo López
PVEM_MORENA,11,014,Juana Acosta Trujillo,Miriam Fabiola Marmolejo López
PT_MORENA,11,014,Juana Acosta Trujillo,Miriam Fabiola Marmolejo López
PAN,11,015,Brenda Teresa Pérez González,Tania Lara Nava
PRI,11,015,Brenda Teresa Pérez González,Tania Lara Nava
PRD,11,015,Brenda Teresa Pérez González,Tania Lara Nava
PVEM,11,015,José Javier Aguirre Gallardo,Roberto Vidal Romero
PT,11,015,José Javier Aguirre Gallardo,Roberto Vidal Romero
MC,11,015,María Vizuet Salazar,Yuleni Marcela Vargas Sarkis
MORENA,11,015,José Javier Aguirre Gallardo,Roberto Vidal Romero
PAN-PRI-PRD,11,015,Brenda Teresa Pérez González,Tania Lara Nava
PAN-PRI,11,015,Brenda Teresa Pérez González,Tania Lara Nava
PAN-PRD,11,015,Brenda Teresa Pérez González,Tania Lara Nava
PRI-PRD,11,015,Brenda Teresa Pérez González,Tania Lara Nava
PVEM_PT_MORENA,11,015,José Javier Aguirre Gallardo,Roberto Vidal Romero
PVEM_PT,11,015,José Javier Aguirre Gallardo,Roberto Vidal Romero
PVEM_MORENA,11,015,José Javier Aguirre Gallardo,Roberto Vidal Romero
PT_MORENA,11,015,José Javier Aguirre Gallardo,Roberto Vidal Romero
PAN,12,001,Maira Gloribel Martínez Pineda,Martha Rodríguez Lugo
PRI,12,001,Maira Gloribel Martínez Pineda,Martha Rodríguez Lugo
PRD,12,001,Maira Gloribel Martínez Pineda,Martha Rodríguez Lugo
PVEM,12,001,Celeste Mora Eguiluz,Cecilia Monserrat Nieto Arias
PT,12,001,Celeste Mora Eguiluz,Cecilia Monserrat Nieto Arias
MC,12,001,Adelina Vargas Jiménez,Erika Jacinto Tenorio
MORENA,12,001,Celeste Mora Eguiluz,Cecilia Monserrat Nieto Arias
PAN-PRI-PRD,12,001,Maira Gloribel Martínez Pineda,Martha Rodríguez Lugo
PAN-PRI,12,001,Maira Gloribel Martínez Pineda,Martha Rodríguez Lugo
PAN-PRD,12,001,Maira Gloribel Martínez Pineda,Martha Rodríguez Lugo
PRI-PRD,12,001,Maira Gloribel Martínez Pineda,Martha Rodríguez Lugo
PVEM_PT_MORENA,12,001,Celeste Mora Eguiluz,Cecilia Monserrat Nieto Arias
PVEM_PT,12,001,Celeste Mora Eguiluz,Cecilia Monserrat Nieto Arias
PVEM_MORENA,12,001,Celeste Mora Eguiluz,Cecilia Monserrat Nieto Arias
PT_MORENA,12,001,Celeste Mora Eguiluz,Cecilia Monserrat Nieto Arias
PAN,12,002,Guillermina Chávez Martínez,Lorena Castrejón Miranda
PRI,12,002,Guillermina Chávez Martínez,Lorena Castrejón Miranda
PRD,12,002,Guillermina Chávez Martínez,Lorena Castrejón Miranda
PVEM,12,002,Yoloczin Lizbeth Domínguez Serna,Patricia Guadalupe Pérez Ortega
PT,12,002,Yoloczin Lizbeth Domínguez Serna,Patricia Guadalupe Pérez Ortega
MC,12,002,Candidato por definir,Candidato por definir
MORENA,12,002,Yoloczin Lizbeth Domínguez Serna,Patricia Guadalupe Pérez Ortega
PAN-PRI-PRD,12,002,Guillermina Chávez Martínez,Lorena Castrejón Miranda
PAN-PRI,12,002,Guillermina Chávez Martínez,Lorena Castrejón Miranda
PAN-PRD,12,002,Guillermina Chávez Martínez,Lorena Castrejón Miranda
PRI-PRD,12,002,Guillermina Chávez Martínez,Lorena Castrejón Miranda
PVEM_PT_MORENA,12,002,Yoloczin Lizbeth Domínguez Serna,Patricia Guadalupe Pérez Ortega
PVEM_PT,12,002,Yoloczin Lizbeth Domínguez Serna,Patricia Guadalupe Pérez Ortega
PVEM_MORENA,12,002,Yoloczin Lizbeth Domínguez Serna,Patricia Guadalupe Pérez Ortega
PT_MORENA,12,002,Yoloczin Lizbeth Domínguez Serna,Patricia Guadalupe Pérez Ortega
PAN,12,003,Elizabeth Maldonado Tapia,Anel Jaimes Mendoza
PRI,12,003,Elizabeth Maldonado Tapia,Anel Jaimes Mendoza
PRD,12,003,Elizabeth Maldonado Tapia,Anel Jaimes Mendoza
PVEM,12,003,Ma. del Carmen Cabrera Lagunas,Magdalena Ramírez Pacheco
PT,12,003,Ma. del Carmen Cabrera Lagunas,Magdalena Ramírez Pacheco
MC,12,003,Luz del Carmen Solórzano Peñaloza,Nachelli Soria Morales
MORENA,12,003,Ma. del Carmen Cabrera Lagunas,Magdalena Ramírez Pacheco
PAN-PRI-PRD,12,003,Elizabeth Maldonado Tapia,Anel Jaimes Mendoza
PAN-PRI,12,003,Elizabeth Maldonado Tapia,Anel Jaimes Mendoza
PAN-PRD,12,003,Elizabeth Maldonado Tapia,Anel Jaimes Mendoza
PRI-PRD,12,003,Elizabeth Maldonado Tapia,Anel Jaimes Mendoza
PVEM_PT_MORENA,12,003,Ma. del Carmen Cabrera Lagunas,Magdalena Ramírez Pacheco
PVEM_PT,12,003,Ma. del Carmen Cabrera Lagunas,Magdalena Ramírez Pacheco
PVEM_MORENA,12,003,Ma. del Carmen Cabrera Lagunas,Magdalena Ramírez Pacheco
PT_MORENA,12,003,Ma. del Carmen Cabrera Lagunas,Magdalena Ramírez Pacheco
PAN,12,004,Allam Alejandro Alba Argüello,Horacio Torres Cortés
PRI,12,004,Allam Alejandro Alba Argüello,Horacio Torres Cortés
PRD,12,004,Allam Alejandro Alba Argüello,Horacio Torres Cortés
PVEM,12,004,Javier Taja Ramírez,José de Jesús Herrera Pintos
PT,12,004,Javier Taja Ramírez,José de Jesús Herrera Pintos
MC,12,004,Candidato por definir,Candidato por definir
MORENA,12,004,Javier Taja Ramírez,José de Jesús Herrera Pintos
PAN-PRI-PRD,12,004,Allam Alejandro Alba Argüello,Horacio Torres Cortés
PAN-PRI,12,004,Allam Alejandro Alba Argüello,Horacio Torres Cortés
PAN-PRD,12,004,Allam Alejandro Alba Argüello,Horacio Torres Cortés
PRI-PRD,12,004,Allam Alejandro Alba Argüello,Horacio Torres Cortés
PVEM_PT_MORENA,12,004,Javier Taja Ramírez,José de Jesús Herrera Pintos
PVEM_PT,12,004,Javier Taja Ramírez,José de Jesús Herrera Pintos
PVEM_MORENA,12,004,Javier Taja Ramírez,José de Jesús Herrera Pintos
PT_MORENA,12,004,Javier Taja Ramírez,José de Jesús Herrera Pintos
PAN,12,005,Eleazar Sierra Oropeza,Alejandrina Santiago Margarito
PRI,12,005,Eleazar Sierra Oropeza,Alejandrina Santiago Margarito
PRD,12,005,Eleazar Sierra Oropeza,Alejandrina Santiago Margarito
PVEM,12,005,Gerardo Olivares Mejía,Mayra Wuences Cardona
PT,12,005,Gerardo Olivares Mejía,Mayra Wuences Cardona
MC,12,005,Adrián Mejía Gálvez,Felipe Dionicio Rosales Zoza
